iteration,brier_difference_balanced_minus_unweighted,auc_difference_balanced_minus_unweighted,log_loss_difference_balanced_minus_unweighted
104,-0.0005868252674954555,-0.003236245954692407,0.0018085003661599264
105,-0.001956111250039333,0.006279434850863463,-0.007417001312557792
106,-0.0018958111575075043,-0.0007394262052646816,-0.0008356397015943928
107,-0.001127396850239007,0.004614825581395254,0.0009814942887709788
108,-0.0008638887687704017,0.0020132953466287518,-0.0016841995390186049
109,-0.0014251397531486465,0.006629913883183791,-0.0027020897737816685
110,0.00024518840443121803,-0.000648578532050581,0.00035950654512906244
111,0.0009143855545226259,-0.0015624999999999112,0.006038881970977128
112,-0.0006931557813039113,0.00029320139270661016,0.0011619335311823242
113,-0.000878699258344634,0.0010444253795366398,-0.0035460751169711924
114,-0.002348983510132463,0.009447249991411555,-0.006518948906117816
115,-0.0006476161189692409,0.00032985156679499195,0.0008576933342997473
116,-8.15024592888125e-05,0.0018884177047443496,0.0014138187449924122
117,-0.0005296636792667536,-0.0018939393939392257,0.0033070694283579005
118,-0.0008155882634103412,-0.0035122744750075707,0.0014028370653004218
119,-0.0009046114649216563,-0.0010814582243154902,0.0029877751063022706
120,-0.00031807298999290967,-0.0023039024563145105,0.0007261935928853935
121,-0.0011969058510959696,-0.0006626027034188908,-0.0009705185116931636
122,-0.0006423748368461768,0.0019373219373218786,0.0013621174501523559
123,0.0013630116039033274,-0.0026864213611201837,0.005994951512371394
124,-0.0007932987070229103,0.0025765227249304745,0.0027649523255048325
125,-0.0006304026372807581,0.0016080617495712879,0.0005017953204972669
126,-9.692319316897957e-05,-0.006364275668073072,0.002895382110262079
127,-0.0006151744806015269,-0.0010720411663807106,0.0014356466200171059
128,-0.0009655921758892905,0.0008384932920535437,0.00031233084454568294
129,-0.00039583121678266053,0.004820472831673306,0.0007234592565825704
130,-0.0006504381845114371,0.005192467460537031,0.0018602040853430424
131,-0.0013235847465546402,0.0025723472668810476,-0.0055704779050101405
132,-0.0016559447431536006,0.003663003663003539,-0.003862398092767949
133,-0.0008330821277598016,0.0004645221228659624,-0.0011975831618671329
134,-0.0005328837735105035,-0.003392412074217699,0.002553604418535693
135,-0.0009079725218042872,0.0057457786116323906,-0.0033899714316604213
136,0.001085390513554746,-0.011625846241094417,0.008646229406539252
137,-0.00039837674839446335,-0.001180710912254579,0.004678131565456878
138,-0.0005449076384244078,0.0004558404558404616,0.00036735842791113527
139,0.0005934812866865286,-0.005081300813008061,0.004432104082300603
140,-0.0009525690176564738,0.00010080645161292257,0.00033784732193026246
141,-0.0016138509394985484,0.00017580872011269122,-0.002912799756991824
142,-0.0013913605823867997,0.0022326879469738437,-0.0011735958251706813
143,-0.0006254518023477151,-0.0014098690835852024,0.003616450162695961
144,-0.001849774641958818,0.0014052287581698408,-0.0036264131192469407
145,-0.0022914841250655377,0.004466838193253331,-0.0054907228467682145
146,0.000809325532626623,-0.002952428476380664,0.0049980679074825285
147,-0.0005890435317109505,-0.006079027355623046,0.003255457869190126
148,-0.0014928563044112886,0.0005077001184634611,-0.002699055699618369
149,-0.0010839206820826286,0.00045351473922905505,-0.0020761443381667744
150,-0.0016181916535259744,-9.67492260061098e-05,0.0006254510730734908
151,-0.0008785707879669646,0.004071631895650962,-0.001317832040288458
152,-0.0006011043867635013,-0.002825745682888403,0.00200007024510529
153,-0.0005704322412497936,-0.0024311490978158323,-5.1278661077514e-05
154,-0.00240813045267374,0.00694018404907959,-0.004178335084733031
155,0.002751730108351419,-0.0066838649155722685,0.013784068251140036
156,-0.0010772664122180864,-0.005510752688172027,0.0010259667718502397
157,0.0006752775662799554,0.0009419152276295417,0.0022218419270970124
158,-0.0012539616880082871,0.004804414867716433,-0.0016660938001323289
159,-0.0005330031216329578,-0.004500138465799108,0.0018584936790906892
160,-0.000247258921753965,0.0013295346628681148,-0.001054777002936047
161,0.0003785054979110747,-0.00853961733866615,0.010810325176911828
162,-0.0007364708141386483,0.003037907806102247,-0.0022204015934678134
163,-0.00019363636150925012,-0.003150096926059165,0.0038033465989832926
164,-7.06781038414539e-05,0.004140400611734818,0.00082872946573459
165,0.0005439053880746669,0.00622925137080832,0.0015610215221457113
166,-0.0012433611052923982,-0.001996007984031767,-0.0022585879010771914
167,0.000611669218233607,-0.0008861163293518715,0.0024085641383010947
168,0.0004510603332564256,-0.0033130135170952313,0.00640348296637111
169,0.00022299975090880886,-0.004259850905218299,0.0023940310222810846
170,0.00048093754307312886,-0.009706216523291622,0.009614850487835114
171,-0.0004610247664921796,-0.0019849005777478057,0.004490471954465225
172,-0.0011724970509221222,-0.0010932944606414363,0.0005282575778385867
173,-0.0007889057796225396,0.0017737358101135303,0.002079862802595589
174,-0.0006648250407399192,-0.007231448391843642,-0.001954480283129889
175,-0.0016371069779615027,0.006115859449193017,-0.004294998880382428
176,0.00026233104997891443,-0.0010731099418443968,0.0021787724293165778
177,0.0011470951310476873,-0.004433139534883779,0.005795809695354592
178,-0.00023492967045177227,0.0039215686274509665,-0.0014642458655054202
179,-0.0004636903522395597,-0.002111603433951892,0.00017484725442096227
180,-0.0015199582608333428,0.0009276437847867136,0.0014998604147113959
181,-0.0011147560292666392,0.001199127906976738,-0.002748121576616025
182,-1.1011517383974212e-05,-0.004494996873045554,0.004722484297307594
183,0.001349904001250249,-0.0036989795918368484,0.006750278423273082
184,0.0012908584109801169,0.002907781777900964,0.00273370618016866
185,0.0013539615893883306,-0.00490441397257535,0.009338305101547983
186,0.0008322828548141259,-0.00227231079347634,0.006646917721389756
187,-0.0009069427933650065,-0.0034188034188035177,0.0059960812412529485
188,-0.000656824131599093,0.0048062703342206525,-0.0008949015190047316
189,-0.00023602801005306873,0.0017152658662092923,0.0014443801163741554
190,-0.0009532418961424316,-0.0005581719867433499,0.0009426344073977799
191,-0.001218759815324516,0.0031369339879976366,-0.0010442115069485558
192,-0.001971285394613831,0.010313158687142443,-0.0028356542865405343
193,0.0006176984734249658,-0.0028169981792572907,0.003517245206870745
194,0.00043922250858458023,-0.0002481125722183508,0.003726218251111968
195,-0.0002625735570559451,0.003023909985935269,0.000561303539553859
196,-0.000523601435706525,-0.003912630579297249,0.002230632144041844
197,-0.0008956150051972062,0.0009612540668442193,8.708881319874351e-06
198,-0.0007961959927454687,0.0038015657934357128,7.756120760155083e-05
199,-0.0019034320932465043,0.005696202531645711,-0.004516759219758082
200,0.0003897164883279458,-0.00014293882218396892,0.005397750858866679
201,0.00014853877154683004,-0.007565492321589984,0.008463919652578755
202,0.0004797457345219469,-0.002200753478309503,0.006873211275671032
203,0.0002896775916540195,0.0019097034554822478,0.0031197504205678905
204,0.0008473910681937868,-0.005767816358920874,0.010762817104793654
205,-0.0028712977982910393,0.0021642790889415675,-0.004277007558638857
206,-0.0007840605881457297,0.0026619343389530092,0.002330283480351858
207,-0.0011984922040043505,0.003836786441130169,-0.00378503696514787
208,-0.00013188147329019906,-0.000258799171842683,0.0008592761097789281
209,-0.0009842775773119816,-0.0005717552887365418,-0.0014285948305246543
210,-0.0014014488960974458,-0.0017314062029510913,0.002966882684656613
211,0.0006866337763570818,-0.0006341154090044876,0.005592285978227196
212,-0.00019137013944758863,-0.003461021505376305,0.002798280249380336
213,0.0004017842319589543,-0.00491718426501031,0.004357103183139588
214,-0.0008620296666429217,0.002848101265822578,-0.0017184201693850043
215,-0.0013804852211237867,0.0022500296056527924,-0.001423648968076785
216,0.0011082282696386059,-0.003191524364162812,0.008590291533626171
217,-0.0007945076759211384,0.002110694183865003,0.001966971034849163
218,-0.001393503737386656,0.0042194092827004814,-0.004392453615783998
219,-0.0001772444540034529,-0.0018740031897925835,6.98015917444672e-05
220,-0.0007103449463312927,0.002076986984214879,0.002025745969601922
221,-0.0009509920708960229,-0.00425335838088825,0.001168383984109178
222,0.001117853601124194,-0.005546058879392302,0.009111753884544938
223,-0.0012825547454849429,0.00064857853205047,0.0012710915967145686
224,0.0006545709531105004,-0.0038287504350853485,0.0053782568668407915
225,-0.0008282412212993889,0.0014138389886894087,-0.0017956244313335756
226,0.0014904257037752777,-0.0015456989247313313,0.010113234570632179
227,0.000418165900863382,-0.006666666666666599,0.008953063661587546
228,0.0003501297499104994,-0.002482904591338375,0.004594422855814295
229,0.0004634133737642099,-0.0012360446570974792,0.00046499842976116534
230,3.6029249921687434e-05,-0.007505175983436807,0.004885050322611939
231,0.00023773198076795787,-0.0019555214723925296,0.0027533313377158253
232,0.0009499491539575466,-0.004140550807217758,0.008431055881487404
233,0.00070329122867753,-0.0017202081451855866,0.002975738279257123
234,0.0003338655728786222,-0.005291436014327577,0.005480440416024024
235,-0.0006114933605926715,-0.004792274709040423,0.003987496225741738
236,-0.0010458053144812574,0.00026110634488429874,0.001967789484759397
237,0.0012883822416571988,-0.005725002467673379,0.0066652364851395585
238,0.000604098562584518,-0.005856242306687909,0.0058583772710775195
239,0.001331541687091084,-0.002554871675763626,0.007465315699500763
240,-0.0004371671802498589,-0.004742453613957309,0.007160872663995677
241,0.000529608919918198,0.00011842261082373184,0.0028289271160365503
242,-0.0010929246694732497,-0.0006339038467955138,0.00202742012460283
243,-0.0005828287815842631,-0.0028782894736841813,0.0018910797276036062
244,0.0006284303182786111,0.0020351649818168838,0.007239934769092182
245,0.0008135796363216569,-0.0013500415397396104,0.002361063992924517
246,-0.0011774559954674801,-0.001595009392833191,-0.0009159763466669579
247,-0.0019520375500095832,-0.0007035647279548529,-0.003000657955302022
248,-0.0010074826991709335,0.006490357715692507,-0.004956526587797161
249,-0.0019834644812967567,-0.0011163439734866998,-0.004423858022690352
250,0.00038803971247038105,-0.005438066465256797,0.004067111198771345
251,-8.335192713658512e-05,0.0007653575025177162,0.001237394182970697
252,-0.0011911150707305251,-0.003488574917146381,0.0005423790820485719
253,0.0007083193753867484,-0.0051100628930816905,0.007769354533123107
254,-0.0005649039405755535,-0.0028606314320600568,0.005472523976091714
255,0.0013186709528826557,-0.007999135228623944,0.00934748229130028
256,0.0009111491459909138,-0.008787570045848403,0.012987271731223826
257,-0.0009999782359357001,0.000759734093067399,-0.0024539275569440133
258,-0.001769880233023241,0.005574614065180117,-0.003542113955244286
259,-0.0013583484311723432,-0.00044310171198380655,-0.0011166998413095208
260,-0.0021773636007149655,0.0020334220644778744,-0.005461898201824911
261,-2.7505291698676215e-05,-0.002953586497890348,0.0024934838798807424
262,0.0008259233595029614,-0.0008796041781198305,0.009191582579303914
263,-0.00020419971394287917,0.005738522954091718,0.00397931438271254
264,-0.0007049907474728223,7.088930634813195e-05,0.000738275325276927
265,-0.0007024481535253813,-0.005901986323673003,0.0006054621099962354
266,0.0009113040421984131,-0.007458653118581848,0.010830218023557714
267,-0.0005650241874955997,-0.0032051282051281937,0.00375127189660851
268,-0.0005674470320221059,0.003826115271898467,-0.0027925705168755366
269,-0.00026120052381770065,-0.004540519198499626,0.007102945496043289
270,-0.00015236320404066195,-0.011300872093023218,0.0066542348192112355
271,-0.0013386871916813425,0.0023227558604916876,0.00018178783207456473
272,0.0011004708758540899,-0.006182104059462512,0.006365974196082258
273,-0.0015699108297157482,-0.0005269497139416268,-0.000330185235060787
274,0.0008225958369659364,-0.008619391749472904,0.009026508991628601
275,-0.0003248468802873328,-0.001720499918844376,0.0029059427039745955
276,0.0003403031574687465,-0.003738576571586827,0.0028574059384117723
277,0.0012011070957223535,-0.0069073783359496765,0.011383810590868015
278,-0.0012171860465700624,0.0007369669005735657,0.0014518058702189252
279,-0.001517347280347081,0.0012051182079182432,-0.002013560229262079
280,-0.0016001969905674318,0.0010932944606414363,-7.487880605283603e-05
281,-8.085977230953834e-06,-0.001488675433311104,0.004949852472366956
282,0.0003568952306067241,0.001969057665260232,0.0016340186358437814
283,0.0007474756209297356,-0.005607476635514197,0.005244458978117372
284,0.00045046494954036065,-0.005863273453093898,0.00807339463691048
285,0.00090499013012868,-0.005947003914483551,0.0049410597560333724
286,-0.00015828350130277224,-0.002777777777777768,0.002544897247243716
287,0.0017179218171880783,-0.012350299401197584,0.013245359561274206
288,-0.0006191160481595764,-0.0002858776443681599,0.0015262194522754347
289,-0.0006362805233710994,0.002203925482368696,-0.0012592069189665267
290,0.0022121144581119245,-0.005681818181818343,0.012691680927705007
291,0.0005429700028970058,-0.008397239263803757,0.005697064216603875
292,-0.0012687869804620944,-0.0034381313578845107,0.003536883051015627
293,-0.0013325653775368151,-0.0038306451612903913,0.005462837788605401
294,-0.0008654664131967083,-0.0012211006186909623,0.0016340357214764123
295,-0.000557350747158597,-0.00227231079347634,0.002287408865316809
296,-0.00019455614271404742,-0.003966552315608829,0.004947175066359777
297,-0.0013565833874619737,0.003852521650534957,-0.002520394205145049
298,-0.0010208050987241118,0.0059893522626441875,-0.0018665916597319088
299,-0.002109026034453454,0.0034810126582278667,-0.0019713923354101603
300,0.0004553254971930154,-0.003000949667616326,0.005404502258603894
301,0.00012314916096320405,-0.0002611063448840767,0.0038870126113080272
302,-0.00102752154645884,0.0031048316762603,-0.0018019630995099178
303,-0.003189431767158857,0.006458483630492173,-0.009354422724810685
304,-0.0015509848041679458,0.0019572417946402965,0.0008177907603334478
305,-0.00232243468840819,0.004432624113475003,-0.004212083913418874
306,-0.0003464034916765002,-0.004762292412894942,0.001971279140680904
307,-0.0006605257617707527,0.0036231884057971175,-0.001096896795320268
308,-0.0015474118824082561,0.006404043201329257,-0.004024804735963394
309,0.0006898544965614206,-0.008227848101265756,0.0073189060562320885
310,0.00011569176398872061,-0.004965809182676639,0.0033686676545254812
311,-0.002591878737848982,0.006185634850129795,-0.006462854705112431
312,-0.00011646008146110054,-0.004570033141461538,0.005363746132404479
313,-0.0006664671001117145,0.0021299254526092604,-0.0036795042534744082
314,0.0005262562910771651,0.003651008732309613,0.006656886978923693
315,-0.00034249663521376816,-0.0026308501800054174,0.0024505700349345405
316,0.0007642077048742035,0.002382261315741263,0.0022646997560942794
317,-0.001380346580655542,0.0007500098685510048,9.796035373710321e-05
318,-0.00036954591678774185,-0.004184247538677965,0.0005877417730451584
319,-0.0012991273918136897,-0.0017389525368248782,0.0014418755263728156
320,0.00017167085281247219,0.0016352201257860965,0.002521942251157816
321,-0.0005232468479722252,-0.0010857763300760048,0.005941531239577635
322,-0.000202453406767944,-0.0004645221228659624,0.0014579505533381942
323,-0.0022206833742136334,0.0017308224868458622,-0.004564755132710485
324,-0.0021245888146939618,0.0016780179646629367,0.00040737535908891287
325,-0.0019174190606199432,-0.0005518584645350932,-0.0025165141025147997
326,-0.0002766420314941481,-0.0031152647975076775,0.003568038824520503
327,0.0009104607660782027,-0.0055835091705892514,0.009489147955734911
328,0.0013329595392833904,-0.007174160038954547,0.013082108570203754
329,0.0012636550071903896,-0.005990146386417594,0.011395765566382443
330,0.0006129416695368206,-0.007310977656757145,0.00827029084305514
331,-0.0008906872921108644,-0.003092817425064842,0.004730912568775114
332,0.00019235423087038406,0.0,0.004054088653802357
333,0.0004436726635349414,-0.011517615176151796,0.010016748742504522
334,-0.0017455989974414915,0.002644368210405923,-0.003123086933378927
335,0.0007549557438129018,-0.007277112441783196,0.006913290080668155
336,-0.0014809382126489412,0.0026969981238272878,-0.003045750377016765
337,-0.0013501657996447258,0.0010817262859486032,-0.0005038849368600995
338,-2.3313980144629154e-05,-0.0016039389757170897,0.0010467494364924668
339,-0.0009335178685007384,0.0013173742848540115,-0.0008915942841670188
340,-0.0007959185151990705,0.0016267376515824994,-0.0018697675579401052
341,-0.0023127433476645143,-0.0001505570611262108,-0.0030052291862041614
342,-0.0005612398363794291,0.0019424592266812368,0.0014118653623065858
343,-0.001399827846044005,0.0012329931972788755,-0.002539578243269891
344,-0.0013264472524412985,0.001151580956140985,-0.002656213373056715
345,-0.0004392522138837174,0.0005882352941176672,-0.0002278913470642463
346,0.0005703598821190092,0.0040616009477066894,0.0036800943909328643
347,0.0008151204917998534,-0.0054421768707483276,0.004922477310646545
348,-0.001216645364073926,0.006645569620253089,-0.00047486539116936566
349,0.00046492142538211156,-0.0018021472392638627,0.0014606887066292429
350,-0.0001251607625340767,0.004976258309591697,0.0018317013236612278
351,-0.0011313164358242173,-0.0008087201125175358,-0.003193761239633275
352,0.000729235716451726,-0.00814067079127323,0.0070351400289931365
353,-0.0011768088601773197,0.003332302724243341,-0.0001366461319439738
354,-0.0007566146039348909,-0.0017261804027756122,0.003729999978685672
355,-0.00022016971762793547,-0.0021830773863295017,0.002063287790147861
356,-0.0005556054325936144,-0.0017193071828833784,0.0035024328870061905
357,-0.0008344342033665825,-0.0014501510574017606,8.269401171734359e-05
358,0.0005178516335493655,-0.0034520348837209225,0.006278474392262312
359,-0.0020519198015277323,0.0003327417923690845,-0.0060229049048984296
360,-0.0015609329621549262,0.004149085794655338,-0.00030733741903671286
361,-0.0003506058624810071,-0.0027618657937806823,0.004930266581138709
362,0.0011565329733062568,-0.007879787428990315,0.009644902493694985
363,0.0014846913339937318,-0.0008503401360544505,0.007135248757367263
364,0.0004927054478487403,-0.0019536019536020577,0.005358033114002458
365,-1.8601669392784292e-05,-0.0035178236397749307,0.0023682470797597444
366,-0.0008406882773352442,0.007361963190184118,-0.0016427585338021355
367,-0.001083618214184845,0.0023373451944880275,-0.0012989550967808516
368,-0.00029052662779972815,-0.0012023772716343029,0.0024724608809112425
369,-0.0003720951280080237,0.00034509202454002796,0.0025601339801606393
370,-0.0007123082500673089,0.0001744287458573801,0.003759581487329189
371,-0.00011589184277446818,-0.004273852165418424,-0.0006240434986924948
372,-0.0010581695197540847,0.0050526980618165185,-0.0032813005444182197
373,-0.0005356056084711014,-0.0010071244731247875,0.002375252905304548
374,-0.0014718451736210059,0.004809509086536767,-0.0002363229463221428
375,0.0006733122821097615,-0.0029485820302147525,0.007432715100110454
376,0.0010877825501763028,-0.006895424836601327,0.007931007275591706
377,-2.3545585375289724e-05,0.002270024862176978,5.0971241748465346e-06
378,-0.0015725203392822074,0.004887482419127953,-0.006672937753681385
379,0.00032222813966160946,-0.007198979801719352,0.00610599594846295
380,0.000536524121636614,-0.00015194681861352421,0.005504910873171176
381,0.0010930987310293072,-0.0004893104486600741,0.0066972022834405065
382,-0.0006421483424843555,-0.0007842334969995202,-0.0009232042624585102
383,-1.6605866342583875e-05,0.0004684178287031049,0.0030518992552779345
384,-0.0019570449225377873,0.0018349848196710372,-0.005026245093729398
385,-0.00033373822412841037,-0.0026989056492162655,0.0009828731786941103
386,-0.0015475821077073348,-0.002617280678505085,0.0008786004002313552
387,-0.0003945054971710438,-0.0030599151120324075,0.008326055015858869
388,0.0006878374423176098,3.435363633230715e-05,0.004232521321522853
389,-0.0007926327230896174,-0.0010130718954249884,0.0005748787900917152
390,-9.314103055198253e-05,0.0027097123833855763,0.0015458908795650261
391,-0.001386022709147644,0.0019238036346145293,-0.001547559984972413
392,-8.942486653254478e-05,-0.0008796041781198305,0.0019568627533642635
393,-0.0018559382597678753,0.002483660130719212,-0.000862595717303849
394,-0.0006982735482246039,-0.003297949087910923,0.001396174412099327
395,-0.0016101182807655573,0.0030213734193741404,-0.0028246826921113355
396,0.0012993180854217329,-0.004709576138147598,0.006716857653094432
397,0.0008671701565884787,-0.001122754491017841,0.004776963087590902
398,-0.0011472796008662745,0.002885705451922016,0.002265138311143
399,-0.00024089704183885563,0.0030487804878048808,-0.002105425312860898
400,-0.0015076862604924274,0.0022792757923708606,-0.00569359774798589
401,0.0011595065393392168,-0.0030786146234195177,0.004509159881354308
402,-0.0011908864460592056,-0.0002790859933715639,-0.0013505660046264634
403,5.886654401848768e-06,-0.000517598343685366,0.0033171230847606203
404,0.0004675711449061565,-0.0015527950310558758,0.005198078155441432
405,0.00036291315498347687,-0.0017314062029508692,0.005764897874065755
406,-0.0010901740050367065,-0.0004253358380886807,-0.0023949119606326286
407,-0.00047865959931621405,-0.008329056961275727,0.002546317321637459
408,9.961242168621265e-06,0.0018221574344020608,0.004661109848862033
409,0.00045752394235130944,-0.002684245845339883,0.0021291537895551382
410,0.00046008681073424207,-0.0074769938650306456,0.0038907482588450004
411,-0.0011533877656005054,0.0025306748466256135,-0.002598155465921459
412,0.0004033620041180297,-0.004941860465116132,0.0066004867186379435
413,-0.00014929529629405247,0.000290697674418694,0.0008714818626048282
414,-0.0010605963303551708,-0.00043980208906002627,0.00010880857438128055
415,-0.0007782052349954438,-0.0025873655913979388,0.0032831815663196817
416,0.0022710177959869293,-0.012910267991568802,0.01718998442593056
417,-0.00031488064329904253,0.006845238095238182,-0.0019788690228969563
418,-8.242261094043579e-05,-0.00247346181593322,0.004013013141313693
419,-0.0028164265731732835,0.005068910681155558,-0.007740264489234039
420,-0.0023268090695333504,0.005590717299578163,-0.005736941684032271
421,0.0007274943356538333,-0.001489825581395543,0.004838444763728522
422,0.0010584843756545614,0.00020931449502903376,0.006040218242025608
423,0.000719574642603138,-0.002072612921669603,0.005094360059194003
424,-0.0013138584793696284,0.0005131024372365678,-0.0005187219012912081
425,0.002024820953036771,-0.005249926057379506,0.011485275959435604
