iteration,brier_difference_balanced_minus_unweighted,auc_difference_balanced_minus_unweighted,log_loss_difference_balanced_minus_unweighted
36,0.01831467719102492,-0.00022287315333657798,0.06900840019297161
37,0.019309996064180823,-0.000993303213816521,0.06883335819649983
38,0.03199350083174901,-0.0029693390718315005,0.08822262460332048
39,0.03841943672615239,-0.0003357081577082255,0.1150520454242126
40,0.037277847689109384,0.00101626016260159,0.11211986888751818
41,0.035580456315529,0.007753688647997747,0.10098646538430273
42,0.03584682195648484,0.0020161290322581182,0.09664839600395381
43,0.047355430670008636,-0.0017806681376534295,0.14546582621007242
44,0.03269489037956966,0.0020557898840959377,0.10859579131786185
45,0.04983916550446446,0.003746223564954798,0.1323193564791969
46,0.022188385002125582,-0.0018904803101669199,0.08272080400567122
47,0.04299926725632387,0.0038366571699905982,0.1108507556583142
48,0.02682367255618308,0.004972435412387788,0.08527808899194284
49,0.04164369116358374,-0.0008796041781197195,0.11455075880611826
50,0.04611302509038606,-0.0019791094007697296,0.13218707018588544
51,0.01780534440787085,0.005033557046979942,0.0579770427076996
52,0.03196206469996704,-0.0007961783439489611,0.09785680211293152
53,0.03094766415338797,0.0040234588106927704,0.07949179209142787
54,0.04713093117216009,0.0036741713570981327,0.12927686149133266
55,0.035474913264183464,0.0026086335048600695,0.09677645542247704
56,0.042863311921003566,-0.0005269497139415158,0.11827197042589055
57,0.017751975163768294,0.005102040816326592,0.04823396886835807
58,0.0258836099757392,0.0018650453206012774,0.07639565831860762
59,0.03769292984615924,-0.0027979651162791663,0.10124065798940246
60,0.02770081556955417,-0.0026371308016877038,0.08753302222579412
61,0.030925281858015657,0.004147024421366163,0.09813522557283899
62,0.03844138693591452,0.0014416315049226025,0.10530731238930058
63,0.03592627451059201,0.004179447852760587,0.11463378360115117
64,0.03933131911674351,0.004571026722925309,0.10185234975581908
65,0.0395619613464219,-0.0024401064773734715,0.12237033988428109
66,0.04180688705653199,0.0020157595748580004,0.11915969071501814
67,0.03166819832329698,0.0026108763612627817,0.099515926831454
68,0.04302356724058509,0.008280638361939263,0.12610118673222098
69,0.03297984167415981,-0.004862298195631554,0.10986264530144052
70,0.041429068745758274,0.002564311299251054,0.13608295905318274
71,0.02970431899702583,0.0094789961811238,0.08421656973605818
72,0.026832641967911047,0.0025510204081631294,0.08418240754111528
73,0.027505953060806776,-0.0004922644163150025,0.09238352551893392
74,0.03364474827989836,-0.0014064697609001975,0.10761684112988157
75,0.03420731713774114,0.004036966603276015,0.08664592339319704
76,0.019255047001248263,-3.224974200199959e-05,0.07644087573679237
77,0.025295672645610334,0.0023692672194958186,0.08504211306501941
78,0.027374996291508025,0.005058433629862358,0.0762778662557726
79,0.031769223409538444,0.004681246426529451,0.10269408704303401
80,0.026570401522796827,-0.00021802325581399273,0.08724017788769906
81,0.02155335704522078,-0.0024529569892473013,0.07591183508224891
82,0.03110564208044174,0.004507971412864298,0.11595864685240392
83,0.022477492367542873,-0.0016565067585475601,0.07594300789498076
84,0.03015029897144192,7.088930634824298e-05,0.08643767861505447
85,0.04247201620219383,0.0003702332469455172,0.1248627697409444
86,0.023441361285999746,0.000238679759956284,0.06968506640967176
87,0.035789038230219145,0.0010174418604650404,0.10592908511380511
88,0.03226240947801767,-0.000609240142155909,0.08046944758470026
89,0.028726977958431002,0.003260908092014403,0.08425210348459933
90,0.028969028194527124,0.004360056258790546,0.09881281294217908
91,0.026359681783509503,0.0021083476272155677,0.08171384809519877
92,0.03046211612199512,0.002215452783162708,0.09999554558176454
93,0.03576957248526326,-0.00023006134969327796,0.10561737615130296
94,0.038310337327048916,0.0002819738167171293,0.11119441333089775
95,0.0220536438794888,0.009240316421167516,0.07377379571890119
96,0.02876734265711256,0.003562091503267917,0.08084502837299984
97,0.025226448098955273,-3.204203915541104e-05,0.08352961223816324
98,0.02773189189430522,0.007314524555903867,0.07622519993796206
99,0.030155912305100632,0.0009888161483907476,0.08257490830549652
100,0.032907283603192394,0.0004607804912629687,0.10087594434773445
101,0.03630895574719441,0.0034188034188035177,0.10696410163933617
102,0.031244142366512268,0.005285051827604859,0.10863693296769505
103,0.03733210583808125,0.004691222283305874,0.11552916626258725
104,0.01851678973138307,0.0029359757114737484,0.07041220397905501
105,0.022740005702214378,0.01207046921332633,0.06671131081354803
106,0.03758425686986068,0.001848565513161815,0.1181033637859007
107,0.04027933283409815,0.0006540697674419782,0.11738884461730065
108,0.04513974977315517,0.00395061728395063,0.13207282506825146
109,0.039925423137309346,-0.001116996360753686,0.11357151707418367
110,0.03585895890674347,-0.0021979605808380986,0.11733086929674752
111,0.02884553973917582,0.006213662790697572,0.09761218324889642
112,0.030226672528422413,-0.0005131024372366788,0.08548000800182842
113,0.04826138372429717,-3.7300906411963375e-05,0.13013361075456736
114,0.027161541021729324,0.012161187261671702,0.0919016614554129
115,0.03361197927400478,0.004361370716510882,0.11129478104834445
116,0.019725663622765385,0.0081168831168833,0.061803539500991156
117,0.03656299350435584,0.007289879931389409,0.10611177432689806
118,0.031126677322110108,-0.002255249926057301,0.11357468410694904
119,0.031207352177730574,-0.0024420024420024333,0.09151986961294223
120,0.028065821930554263,0.0038634671959735245,0.08785172401456248
121,0.025449616517893917,-0.0021534587861119503,0.07581608043294502
122,0.03475402794798606,0.009192782526115995,0.11650418071673752
123,0.041846536932469716,0.002320091175512906,0.13667845644048948
124,0.031088373385772416,-0.00013741454532967268,0.08331829339522256
125,0.027517748883177984,0.0035377358490567,0.07577843459011124
126,0.03353373491878929,0.00457102672292542,0.09443599130335056
127,0.02922338681730441,0.0018939393939392257,0.1010676077327976
128,0.019537680501538368,0.0008062435500516552,0.06192385020146124
129,0.036390693940317076,0.004005245808669788,0.10681007437972267
130,0.026821828696156014,0.007719468291331966,0.10134889605896796
131,0.03297211328281484,0.0006769334912845038,0.09569773190843806
132,0.022528155937224306,0.0016396302110589511,0.08094853916722283
133,0.034469989734124004,0.007858165911818205,0.10647208319540452
134,0.035130601953095406,-0.0013154250900027087,0.10515745895764234
135,0.041573590653412526,-0.0006253908692932519,0.1135593941401864
136,0.029362280504213023,0.014355084535497942,0.07794879545532057
137,0.009843038072794352,0.00099428287347747,0.05676162162788456
138,0.03295342714804653,0.004292497625830838,0.08837720076079508
139,0.03636343906126363,0.008989993746091218,0.09732247685482076
140,0.016661879179967226,0.0028225806451613877,0.0647527222439872
141,0.0314219325896411,-0.0013713080168774594,0.10175869727659276
142,0.020394722533557286,0.004325832897261517,0.07266868754741262
143,0.0389543285378445,0.003947633434038256,0.12646898083345176
144,0.02529474930685309,-0.0018954248366012116,0.08130589966293106
145,0.024098157912455703,0.00039308176100638637,0.08456923275426542
146,0.0417612207979481,0.008649367930805174,0.13036728247949675
147,0.03607478416460845,-0.0011842261082384287,0.09344077797275974
148,0.02469259046494114,-0.0005753934675919448,0.07596062313322566
149,0.022737474977379657,0.0038723181580326838,0.07754463579510379
150,0.02015343679380191,0.004966460268317929,0.06073585805289633
151,0.027459257467903092,0.006954203149209026,0.06591531164314646
152,0.02294567949833559,-0.006558520844235027,0.08344787683500188
153,0.042222599450313106,-0.005432098765432158,0.11981299071022156
154,0.04628887240024028,0.0005368098159507229,0.12981775874475376
155,0.046904999298292144,0.0069574734208880384,0.1327371491549375
156,0.014783209644291584,0.002956989247311803,0.0620274239202151
157,0.028270094975867452,0.00680272108843516,0.0909904812383645
158,0.03146197740910481,0.0020775848076612924,0.10126540262132161
159,0.017529264673152523,0.0022500692328994987,0.07206536106478617
160,0.05023401541291067,-0.003722697056030344,0.14444272959949578
161,0.03580990764963218,-0.002125896299499108,0.11198376717478731
162,0.042882473980700955,0.0006163870910931291,0.12886385138038026
163,0.03181072195249146,0.005815563555801706,0.09875953950114313
164,0.029993777978418873,0.007534783095229258,0.09540453394212683
165,0.03526989061585954,0.005483233242567831,0.09824794214103638
166,0.030749834912707247,0.0010811709913505219,0.09064471164603893
167,0.024662622217669655,-0.003367242051536601,0.0887255090424951
168,0.02534474911559395,0.0009276437847864916,0.09305248306262437
169,0.026080059415685697,0.006767666357483937,0.0786002493734626
170,0.027458074012926464,0.0012984905047880302,0.0658990173898909
171,0.027558679333507113,0.001488675433310882,0.0793006036819206
172,0.029710674846041896,0.004704479194274969,0.07672357802768576
173,0.01843241219837835,0.0035474716202269496,0.0700748103422354
174,0.04323804708926886,-0.0036577675005255994,0.12955971642029956
175,0.03568238012807173,0.0013675213675214959,0.10314150816491213
176,0.042543490619074975,0.0028385488784272717,0.12453053249700652
177,0.029600753880896377,0.0001816860465115866,0.10421425945273494
178,0.030328875622872897,-0.00021990104452995762,0.10037123679432286
179,0.02592083362809877,0.003357795624480797,0.08342484271934514
180,0.01649497543024514,0.004273787437052756,0.06343929952973087
181,0.021747183005443496,0.0031613372093024505,0.07752638125085809
182,0.028791027157758636,-0.0030878674171357368,0.10011911464858853
183,0.048237276555753106,-0.005399659863945638,0.14597446605363845
184,0.029006019244386477,0.00986568817502076,0.0981664710037175
185,0.02618976834154932,-0.001067627531444959,0.0953273914779868
186,0.03833976083197399,-0.003005314275242754,0.11375167809296394
187,0.02711682902449461,0.0024071166928308907,0.07981457297090166
188,0.03542039961470317,-0.0004066844128955971,0.11081832850208628
189,0.023271788711052288,0.002072612921669492,0.07523844566442511
190,0.02586600595981138,0.007291121576835979,0.07801765186965798
191,0.017893628962306563,0.0042621385706492765,0.0722796231590282
192,0.03633306221283547,-0.0016937669376695386,0.12010897024439299
193,0.02638058804052698,0.002026864543611895,0.07370075824619365
194,0.03545672248943982,0.0009924502888740694,0.12047530892683872
195,0.03612352523875373,-0.002777777777777657,0.11277534514580095
196,0.03923235605842018,0.0016334283000948302,0.11052150954581247
197,0.02040314802623454,0.0062481514344867595,0.06150712711745765
198,0.041342248401321724,-0.009033423667570095,0.1263591588524074
199,0.02400199112205978,0.00397327707454298,0.0849681142181688
200,0.02924888630419438,-0.0012864493996569415,0.09974106717544601
201,0.026312218281766053,0.010049683830171574,0.08872838294376673
202,0.03552595511086415,0.0011936290051848264,0.10085256856167646
203,0.030464542729491728,0.0032789248009225114,0.10675584787247139
204,0.04203935108108027,-0.0012387256609764918,0.1365781580485128
205,0.0261206089084135,0.0010993163626368263,0.08915219535175434
206,0.034344799827943806,-0.001035196687370732,0.11627419334639871
207,0.03151561692730154,0.0075401194408301064,0.08940927215162126
208,0.03926548103782164,0.007505175983436807,0.1354421893443677
209,0.023028435682274126,0.005896226415094352,0.06863874867914876
210,0.034318180328271816,0.0037262872628727184,0.09534623323099123
211,0.03338576170565022,0.002984072512962066,0.1129085572947634
212,0.022596599259753547,0.009744623655914109,0.06445410623165193
213,0.03314319862639738,0.005360839988169164,0.09183620085393235
214,0.03408626403695986,-0.0005977496483824396,0.1153099374255771
215,0.03369669550072965,0.0038289977499704753,0.10838289285657748
216,0.026487466147190192,0.002928305859901781,0.09801393565255978
217,0.043277025909515085,0.0059412132582863375,0.11398096429244625
218,0.03945009494130519,-7.742035381097523e-05,0.11911514993254974
219,0.03998288724439471,0.005741626794258381,0.1250404212230482
220,0.032684522476154054,0.001973137635004285,0.08981043448095166
221,0.03927620847113636,0.003083684826143962,0.10683739110359136
222,0.033376775620377386,0.007977207977208023,0.09255559808410013
223,0.03396656360108352,0.0026303462688717083,0.11912920297928253
224,0.04817102025901923,0.004829446571528173,0.15144620037518797
225,0.0434249668934603,0.004075182967398505,0.13904949321250748
226,0.023687979224808947,0.00463709677419355,0.08738862865881047
227,0.024856338534786138,-0.004542483660130769,0.0940953300168445
228,0.03555772357375468,0.005983393031585904,0.10572667321959328
229,0.05115565100988076,0.007456140350877161,0.1445445041717885
230,0.030935831763707664,0.0017746228926353025,0.0851724230430777
231,0.04339402885007765,0.0013036809815950567,0.12228698060380944
232,0.04688023934782959,0.0018233618233617355,0.12776926482160184
233,0.04639485728669568,0.007009848191631085,0.12348501155070635
234,0.03691739035023206,0.008791924454574995,0.09776524487738919
235,0.03537032887888027,0.006593881742514407,0.09507648177792383
236,0.033244751637531225,0.0008952217538886753,0.12096392233917141
237,0.02531003135195517,-0.004178593755141069,0.09349222066181373
238,0.03875002980623331,0.0020515498526613163,0.11473407692845045
239,0.03454306713252969,0.014090504393605041,0.09444783471987178
240,0.038714837950956704,-0.0009000276931598883,0.10488416400499956
241,0.03832039649164169,0.014329135909682988,0.11005203864082191
242,0.027419861561061576,0.00030027024321899187,0.08186612960380474
243,0.05442771767118772,-0.0037463450292395395,0.16425416002331167
244,0.025787013347355087,0.0009341740900143947,0.1018078149925904
245,0.029840923777341516,0.001869288285793469,0.09643953836997976
246,0.032729310289710434,0.0023039024563143995,0.1000670401384205
247,0.036479790034318504,-0.004807692307692513,0.09320274767395492
248,0.03375401441639703,0.0014174344436570507,0.09952033981001113
249,0.03550369330291056,-0.00784929356357933,0.11096881395345765
250,0.04185457878031959,-0.0051560926485397784,0.1440833413606623
251,0.04210338001258164,0.004068479355488264,0.125313846255802
252,0.034395404801205925,-0.006314320600034784,0.0999486213645866
253,0.02080223483788804,0.005646083476272379,0.07696825485526332
254,0.034622655193307414,0.0036978894121751926,0.08670247775110107
255,0.024146974255618847,0.0019817677368212383,0.08824224383464957
256,0.024933546111353316,0.0007322975038207558,0.056035395965231716
257,0.03848809976302958,0.004976258309591475,0.11110657231524085
258,0.025937677581100202,0.0010720411663807106,0.08792020464412698
259,0.04494807382318072,0.002618328298086725,0.14843595875493076
260,0.027189228553097924,0.0016637089618454226,0.08041303735361127
261,0.03360281073570297,-0.0004922644163147805,0.11174724667476238
262,0.02787214541382313,0.007330034817665365,0.09303530370521984
263,0.05014697526132053,0.004407850964737281,0.15943126931542795
264,0.03830019306750945,-0.004217913727714406,0.1258034595593185
265,0.0440226223990986,-0.003581895148160208,0.1282311146426407
266,0.026368781985136258,0.0005044499693728222,0.07545177686626758
267,0.03617793114578094,-0.0005796508456082927,0.11502016180681901
268,0.041598259528442774,1.1102230246251565e-16,0.10941175493371241
269,0.03179684991445497,0.0007238508867173366,0.0999314700509647
270,0.04366357057521869,0.004723837209302251,0.10462394309721884
271,0.0411826487248495,0.004931389365351535,0.10208751787101894
272,0.043186134591236644,-0.006074899942824619,0.14259186593636908
273,0.04029242897750608,-0.002785305630834123,0.11191777856715934
274,0.03904847927938432,0.004253236976814123,0.11032235796313378
275,0.02511908940578364,0.001233565979548712,0.07618040462427467
276,0.042685968782528824,-0.004119357518692968,0.1064685466483713
277,0.027551359635140465,0.005756148613291545,0.08779493469728039
278,0.01494714471272357,0.008459098337018078,0.047812920842136786
279,0.03737374582863617,0.007762379045121004,0.1022888690775619
280,0.018828740362472868,0.007089848926583597,0.054752123443448264
281,0.019595940412744206,0.007230709247509792,0.058954038012094145
282,0.03554268718047639,0.005168776371307859,0.10371729672428515
283,0.03459021971857176,0.0009162543522081013,0.10949501098973285
284,0.04545889912685924,0.007568196939454208,0.12095028053018159
285,0.03717922354677522,0.0022207166516108323,0.10332148987751771
286,0.023418232097585437,0.003797468354430289,0.05264308147822827
287,0.04699067015614655,4.15834996672082e-05,0.13488418559409532
288,0.026862623351726955,0.0051100628930818015,0.09375152924868141
289,0.04093617109193741,-0.002370259481037973,0.13649400057928257
290,0.025379029352968485,0.00971983990851899,0.08027801341362684
291,0.028163344073942886,0.004294478527607448,0.08364767153235386
292,0.025041785790137022,0.002871016907099455,0.09359297269626321
293,0.022046968366337766,0.004200268817204256,0.06384709343269662
294,0.039713497007136486,0.001913057635949178,0.10943898096027094
295,0.03214299899025097,0.003811618105186043,0.10103481132925313
296,0.026286114564721158,-0.00046455117209842633,0.09938225292050906
297,0.01821484904160689,-0.0005094243504839557,0.06148278444047889
298,0.03428736636007648,0.0007763975155279379,0.0907370090819653
299,0.020147473700482088,-0.0017580872011251358,0.077654835811028
300,0.030738060909385606,0.0012155745489078607,0.10430074535400385
301,0.030592808502083152,-0.0003730090641202999,0.09608719964071599
302,0.039723019545094274,0.00163963021105884,0.10617896966570983
303,0.02679313532613392,0.008450994537771761,0.0645676897912914
304,0.03576609401092487,-0.004403794037940223,0.1145237180124109
305,0.04154517075926384,-0.00095471903982558,0.11502078011141076
306,0.03669952467219818,0.004233148811461973,0.10484794480714449
307,0.02887781825910904,-0.0011461106181600567,0.09184736946166672
308,0.0220435577832295,0.0065771254500139875,0.06251930226121005
309,0.025580815157698167,0.001898734177215089,0.08413438771641535
310,0.036365508440491245,0.0021165744057308755,0.113059147405916
311,0.023973423321724432,0.0008225578258151955,0.08759344881431813
312,0.026081131572350896,0.004674690388976166,0.0693132496965061
313,0.027939125019870836,0.0009275481809748465,0.07532956836460603
314,0.023610907367344253,0.007452574525745215,0.09588116375610617
315,0.022334778363738816,0.0038078094710607413,0.07091161596161238
316,0.03397528071421596,0.0014660069635331618,0.11404773602037277
317,0.034837050844082326,0.004657956025737153,0.11113330989424924
318,0.023637173951533447,0.006293952180028151,0.06569352332918504
319,0.025114915614394995,0.008251500272776768,0.05716287448651769
320,0.02382010209684321,0.006698113207547207,0.07051439374045204
321,0.03181160880633657,0.004112789129075978,0.09690989758462087
322,0.034288789043198,-0.0035226260984013713,0.10940541580822039
323,0.024199036406288038,0.0025962337302685157,0.07303136343893463
324,0.021276440624803855,0.0034547428684236214,0.08001011913834638
325,0.020789784781086285,-0.002467131959097646,0.06486085036560513
326,0.037528756881128986,0.002895363752977942,0.1136066894224596
327,0.026883804935014327,0.001980198019801982,0.0881110954544293
328,0.020850826261074734,0.0033111507872100043,0.04958358142834174
329,0.03784236477948555,-0.0003898911849146147,0.11651899355211753
330,0.04387656539175916,0.005334029616919644,0.11582185611829143
331,0.034970047183505604,-0.0013818971473694708,0.08974837903797206
332,0.04355001135940767,0.011264873736431813,0.10123494803298716
333,0.05199154574854363,0.0010915386931646953,0.118424116776077
334,0.03208646244033478,0.003537735849056811,0.10519000966227421
335,0.05227242674460557,0.0017049234863606433,0.1513419674801046
336,0.04798378692968015,0.0032833020637897947,0.13169025873414597
337,0.0341041996424435,0.0016785407885411274,0.1022758953399106
338,0.03774318984067543,-0.0020515498526614273,0.104162791356396
339,0.03736855802610388,0.001769045468232311,0.11424344388495189
340,0.04148023008888774,-0.003031647441585128,0.12250645385949166
341,0.029283508946339326,0.004366154772658781,0.09043759725991202
342,0.042386268151854145,-0.00018325087044179789,0.12947731788053118
343,0.031386883182860786,0.0025935374149661516,0.09582031996799545
344,0.03960204696386402,0.0001645115651629503,0.11472793313820501
345,0.018028953015301608,0.005326797385620918,0.05392027348166667
346,0.020055306908299264,0.006397021492638433,0.07672913068619236
347,0.03350868852427025,0.006523635095063707,0.09147134501843573
348,0.028112245399382896,0.003762306610407884,0.0932183368629198
349,0.03770419216447027,0.0038726993865030312,0.11340513283447956
350,0.03678613102090668,-0.000759734093067399,0.11824297627672908
351,0.03038498462664986,-0.001793248945147874,0.09506670979557008
352,0.037569927181442406,0.0026050146532073937,0.10811294517901837
353,0.019303111679589813,0.0011680236353019957,0.06616249889157555
354,0.01904290242999307,0.0037569808766289015,0.0789032173447568
355,0.04049598875650921,-0.0008657031014752681,0.1390096696541288
356,0.02544276758242972,0.008469179826795847,0.07442850424261716
357,0.025265514549300247,0.006243705941591182,0.08057913610093798
358,0.032216144376278955,0.002361918604651181,0.08685593579708262
359,0.03553619118079096,0.000665483584738058,0.10225571841134207
360,0.030996811869673888,0.00646976090014062,0.1049251526294176
361,0.02642945854647981,-0.0008524277141297443,0.08387376887672454
362,0.022804511540415018,0.003665017408832738,0.08248069751281067
363,0.04596361271343566,-0.005508725229222189,0.14300797792507525
364,0.025015709306929035,0.0031397174254316207,0.08689922810778533
365,0.03735817167359272,0.0034005628517823627,0.11740895483236569
366,0.02907854795397323,0.0024156441717789745,0.10232756610892801
367,0.029859281452566666,0.0054421768707483276,0.09703656889509421
368,0.02406182472977242,0.009584664536741339,0.0830525221304767
369,0.045896577438171215,0.0013803680981596678,0.11533693447336463
370,0.022078383332996304,0.008058608058608141,0.0742025152222433
371,0.04339439878836236,0.003826115271898245,0.12143337932467285
372,0.037313540804517736,-0.0013815971262779447,0.11689438085116821
373,0.03458471976987626,-0.0005595135961803388,0.10276317348317804
374,0.02619445028206152,0.004397265450547971,0.06144685284162793
375,0.03300656183668724,0.006857937980387141,0.09112846801866586
376,0.02250153254013218,0.00575163398692824,0.08163838425750886
377,0.02316593951907195,0.004359889021006591,0.08145160329843482
378,0.027352762134759442,0.0015471167369901506,0.09115545121816643
379,0.03950150279797825,0.002468221646303892,0.1227871260780144
380,0.04009406356983801,0.014814814814814836,0.0980494177992216
381,0.037117730068990704,0.005909364649201998,0.11756061073241875
382,0.027840884800136065,0.0004432624113474004,0.08249606348497063
383,0.036876464244791726,0.007206428133895382,0.11622161997088803
384,0.027276931492646067,-0.00517132085543659,0.0795164845373017
385,0.034889897189513394,0.0007394262052646816,0.1075752065514417
386,0.019341482023763512,0.0002981712165385231,0.0639830753214421
387,0.031753278712375044,0.0025005757904780213,0.09842721997160536
388,0.02597151123563826,0.010031261809062442,0.09170739528398097
389,0.01591950487417826,0.004313725490196152,0.05720124842666696
390,0.05714294270956839,-0.0027871327371965515,0.15149821671710195
391,0.025545765660415554,-0.00460338726854248,0.05999228408080476
392,0.022895252555375126,0.003371816016126017,0.08522449902846951
393,0.0294348180439037,0.005065359477124165,0.0907328997178733
394,0.023158039801831704,0.0012023772716343029,0.07214424952947601
395,0.02747392565777039,0.0017904435077773506,0.08595970085860183
396,0.028784242107645172,0.0029652886795743516,0.07957993562841675
397,0.048633820237465944,0.003825681969394479,0.14408222555001965
398,0.02942667491465792,0.0027826445429247615,0.08970451787770722
399,0.03824432417880293,-0.0008208255159474209,0.12781871276341333
400,0.046734136426606634,-0.010063217649335376,0.13183361996030724
401,0.03016500610154424,0.006706981858163874,0.09314655088565377
402,0.027704695944185745,0.0,0.07849192921693365
403,0.03231130733856641,0.0008133688257911942,0.10927887212321452
404,0.03210692965133957,0.0008133688257914162,0.1014427171601982
405,0.031561633311725235,-0.0003011141222521996,0.08738013256201577
406,0.028223603435876696,0.0026229043348811043,0.09199853875167013
407,0.04284876421950083,-0.002171081198436897,0.11707963523100867
408,0.025007223592992595,0.01195997879671351,0.06725174571006265
409,0.037805157179516796,0.0006315872577269399,0.10373090778960548
410,0.04052449646886254,0.0019938650306748906,0.11600347452766158
411,0.04277471510994167,-0.0008435582822085008,0.1336179559375959
412,0.037137264985114854,0.004505813953488369,0.10930457143334782
413,0.03501378360042259,0.003633720930232509,0.1038099155023346
414,0.032511962995017685,0.002052409748946271,0.09829139532838627
415,0.0240464670539621,0.00406586021505384,0.07248254706581814
416,0.03746262711339171,0.009296898524540742,0.10775238046908475
417,0.04049013655420712,0.001700680272108679,0.11790065920907183
418,0.03393638102052346,-0.0013397918169637535,0.10569147615914154
419,0.031401229808519796,0.0005963424330771572,0.08124854858255104
420,0.025736106896484354,-0.0008087201125175358,0.07821374599998049
421,0.030473085438109934,0.0014171511627907307,0.10095931631745719
422,0.022561991544677557,0.0042560613989186535,0.07951933923310561
423,0.04002055241190311,0.007218410520297258,0.11307267652077807
424,0.031923506575734284,0.006193879420927306,0.09669297108297581
425,0.041458857426344115,0.0069136350192250395,0.13200750426623759
426,0.0309138710256706,0.002476888191173976,0.0951955126602444
427,0.0385644261768778,0.004342162396873683,0.10316969086082983
428,0.034609948575739305,0.00048491178335641205,0.10154288372049541
429,0.023906252826121438,-0.0008282533792739466,0.0729046263089152
430,0.03802465080908454,0.003855439051634102,0.10545146648522319
431,0.024548645109244788,0.002016129032257896,0.07197392243180728
432,0.04767098459361334,0.0034125766871164753,0.12414405947608764
433,0.015436851220706926,0.004025320564843282,0.06379577943438541
434,0.033308299131179026,0.004145225843338984,0.0958669468160897
435,0.03746670479563512,-0.0011775878442545906,0.11261006225763487
436,0.033129520666277834,-0.0015493820487875176,0.10743395794570454
437,0.03882690604608165,-0.0032985156679496974,0.1125912749851738
438,0.029896321155949146,0.005943179085506123,0.0915410607721191
439,0.044071716935509764,0.002853345841150823,0.13971738924139065
440,0.02261433895856471,0.0007392473118280618,0.07904248258274188
441,0.04039465971823822,-0.0020203452309219827,0.12558161692743924
442,0.03138314356500044,0.003958218801539237,0.10042710491857548
443,0.03354064002683253,0.0037063953488369883,0.10508344479529719
444,0.04004557106591733,0.008133971291866215,0.11647054237648541
445,0.03126482626714061,-0.004645511720983486,0.08486737908661968
446,0.03552434449569622,0.006077872744539414,0.10444282812565042
447,0.04182623142583268,0.00042177914110441694,0.1226233150210651
448,0.020483215662124354,0.0065686180268511585,0.06294821315942067
449,0.04690665999440141,-0.002521830773863365,0.13328457187488058
450,0.018941075919070294,-0.002467131959097646,0.06995319552635165
451,0.044025630442755384,0.0050187173474844915,0.13327972199361576
452,0.031079465903102427,0.0019925109072796987,0.1006403808121829
453,0.033815661785192894,0.001392652815417117,0.10680480199923187
454,0.031435818483179084,0.005864027854132203,0.09911592552944037
455,0.037481576930274624,0.011289622231871577,0.12594520471676507
456,0.02141304052567758,-0.0007288629737608465,0.07642586582642918
457,0.030971908078857413,-0.0027979651162791663,0.11156157445588977
458,0.030332360737383657,0.0021990104452995762,0.10246971773405672
459,0.024346211398783096,0.003469717269573014,0.06908004260506179
460,0.03601914956724521,-0.0006901840490797229,0.10765762767213194
461,0.03627590475069667,-0.0004962251444370347,0.10454516807776654
462,0.024720131448564442,0.005372405372405575,0.0863394520040418
463,0.030818670240405188,0.01104294478527601,0.08602523343589347
464,0.030917441954133026,-0.0005717552887364308,0.09527338336759111
465,0.02072340980509338,0.0006048387096773133,0.05957726335836949
466,0.029405679037290397,0.0017227670288894048,0.08751221111031243
